radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,244,12,312,1805067,-1,23.7791,61.4893,500,28,1,1652685233,1764449401,0
LTE,244,12,312,1805068,-1,23.7765,61.485,1000,24,1,1652685313,1764449401,0
LTE,244,12,312,1805076,-1,23.7744,61.4821,1000,14,1,1652685373,1738530448,0
LTE,244,12,312,2089475,-1,23.781,61.4901,1000,8,1,1653009984,1759760443,0
LTE,244,12,312,2089473,-1,23.7828,61.4918,1553,34,1,1653009994,1762025602,0
LTE,244,12,322,2031874,-1,23.7449,61.4559,4934,23,1,1653199132,1746634384,0
LTE,244,12,322,2031617,-1,23.7481,61.4541,687,50,1,1653199162,1742992001,0
LTE,244,12,312,1802497,-1,23.7769,61.4959,1996,18,1,1653354691,1767994532,0
LTE,244,12,312,1805086,-1,23.7744,61.4935,1000,4,1,1653355311,1747170264,0
LTE,244,12,312,1802506,-1,23.7739,61.4969,1000,6,1,1653356741,1742992003,0
LTE,244,12,201,1920020,-1,24.9595,60.2445,579,35,1,1653568990,1778706619,0
LTE,244,12,340,2182430,0,26.0164,61.2181,19614,26,1,1653676023,1746994052,0
LTE,244,12,340,2174238,0,25.9987,61.1845,2280,27,1,1653676024,1746994053,0
LTE,244,12,340,2174210,0,25.9983,61.1751,1098,50,1,1653676142,1767527831,0
LTE,244,12,340,2518550,0,25.8806,61.0699,4988,30,1,1653676593,1770150022,0
LTE,244,12,340,2511895,0,25.8512,61.0439,2001,43,1,1653676596,1770150022,0
LTE,244,12,242,2446850,0,25.7625,60.9935,7254,34,1,1653676822,1746994057,0
LTE,244,12,242,2449162,0,25.7411,60.988,8487,22,1,1653676850,1767453382,0
LTE,244,12,242,2447362,0,25.718,60.9701,10788,43,1,1653676922,1746994059,0
LTE,244,12,240,2434051,0,25.5387,60.8361,3091,43,1,1653677375,1746994062,0
LTE,244,12,240,2434078,0,25.5441,60.8413,3687,50,1,1653677450,1767527822,0
LTE,244,12,240,2434071,0,25.5461,60.8432,3622,49,1,1653677517,1770150017,0
LTE,244,12,240,2796309,0,25.4592,60.7513,4076,50,1,1653677808,1767453388,0
LTE,244,12,240,2796289,0,25.4604,60.7514,4131,50,1,1653677818,1770150015,0
LTE,244,12,240,2796308,0,25.4236,60.7161,2713,30,1,1653677834,1765297203,0
LTE,244,12,240,2796290,0,25.4229,60.7135,4596,48,1,1653677837,1770150014,0
LTE,244,12,240,2810122,0,25.3868,60.6988,1261,50,1,1653677924,1765037478,0
LTE,244,12,240,2675714,0,25.2377,60.5926,1325,50,1,1653678357,1767527772,0
LTE,244,12,213,2675972,0,25.1902,60.5691,1911,35,1,1653678477,1765297206,0
LTE,244,12,213,2675971,0,25.1831,60.5503,2520,40,1,1653678487,1767527771,0
LTE,244,12,213,2266883,0,25.1335,60.4665,998,35,1,1653678822,1767527769,0
LTE,244,12,213,2840834,0,25.1371,60.4729,1605,27,1,1653678833,1767453394,0
LTE,244,12,213,2256643,0,25.1212,60.4184,1000,11,1,1653678973,1765037472,0
LTE,244,12,213,2254593,0,25.1183,60.4152,893,28,1,1653679007,1752815361,0
LTE,244,12,212,2251266,0,25.0758,60.3149,1000,16,1,1653679519,1745834762,0
LTE,244,12,212,2246659,0,25.0565,60.3206,982,25,1,1653679656,1747170243,0
LTE,244,12,212,2248706,0,25.0472,60.3211,1000,7,1,1653679712,1746688503,0
LTE,244,12,211,2221058,0,25.0543,60.2912,1000,22,1,1653681411,1759760498,0
LTE,244,12,212,2643466,0,25.119,60.3253,1000,9,1,1653683097,1778305384,0
LTE,244,12,212,2244894,0,25.1109,60.3504,1622,19,1,1653683201,1778305384,0
LTE,244,12,212,2566145,0,25.0518,60.3536,3977,17,1,1653683523,1748892304,0
LTE,244,12,212,2566154,0,25.0501,60.3546,1000,7,1,1653684375,1748892304,0
LTE,244,12,213,2253826,0,25.1066,60.3868,979,34,1,1653685388,1746688502,0
LTE,244,12,213,2278667,0,25.1254,60.4146,1000,7,1,1653685467,1770150007,0
LTE,244,12,213,2266133,0,25.1439,60.5005,7780,46,1,1653685735,1767453394,0
LTE,244,12,240,2796310,0,25.406,60.7045,2157,27,1,1653686561,1770150014,0
LTE,244,12,240,2434327,0,25.5275,60.8264,1071,30,1,1653687034,1770150017,0
LTE,244,12,240,2434069,0,25.5798,60.8769,2199,37,1,1653687290,1770150018,0
LTE,244,12,243,2435605,0,25.6078,60.9035,1448,50,1,1653687318,1767527823,0
LTE,244,12,243,2436354,0,25.6124,60.907,1000,19,1,1653687345,1746994060,0
LTE,244,12,243,2318603,0,25.6593,60.9403,1345,42,1,1653687492,1770150019,0
LTE,244,12,242,2446870,0,25.7633,60.9924,663,25,1,1653687729,1767527826,0
LTE,244,12,242,2446101,0,25.8261,61.0181,1542,50,1,1653687857,1767453381,0
LTE,244,12,340,2182403,0,26.0109,61.2153,948,43,1,1653688605,1767527832,0
LTE,244,12,202,1939969,-1,25.0802,60.2118,1000,16,1,1653667002,1763227382,0
LTE,244,12,202,1937153,-1,25.0859,60.2123,1000,16,1,1653667242,1772895123,0
LTE,244,12,203,1942787,-1,25.057,60.2129,725,25,1,1653667542,1772866442,0
LTE,244,12,202,2597634,-1,25.0513,60.2177,500,28,1,1653667642,1772866442,0
LTE,244,91,4220,36481547,-1,25.0461,60.2187,1000,13,1,1653667662,1772866442,0
LTE,244,12,203,1945089,-1,25.0443,60.219,1000,14,1,1653667692,1772866442,0
LTE,244,12,201,1892098,-1,25.0345,60.2228,1110,17,1,1653667742,1766170871,0
LTE,244,5,29124,2326026,-1,25.0849,60.2162,1000,23,1,1653666952,1763927762,0
LTE,244,5,29124,2326027,-1,25.0819,60.2126,1000,19,1,1653666982,1744256463,0
LTE,244,5,29124,2299651,-1,25.0798,60.21,500,28,1,1653667122,1765950061,0
LTE,244,5,29124,6165253,-1,25.0633,60.2142,887,25,1,1653667482,1774736042,0
LTE,244,5,29014,95746,-1,25.0332,60.2303,1000,2,1,1653668382,1778101622,0
LTE,244,5,29014,95753,-1,25.0324,60.234,510,26,1,1653668562,1772917681,0
LTE,244,5,29012,1045518,-1,24.9704,60.2753,1000,18,1,1653672612,1731954188,0
LTE,244,5,29012,1836044,-1,24.9861,60.2646,635,25,1,1653672972,1772316122,0
LTE,244,12,322,2031637,-1,23.7442,61.4544,1000,8,1,1653716642,1742991983,0
LTE,244,12,322,2031892,-1,23.7423,61.451,4459,19,1,1653814226,1762025601,0
LTE,244,12,322,2031884,-1,23.742,61.4523,1000,9,1,1653814266,1761860481,0
LTE,244,12,322,2033420,-1,23.7414,61.4505,1000,12,1,1653814306,1761860481,0
LTE,244,12,322,2031894,-1,23.749,61.4589,1000,16,1,1653814646,1742992003,0
LTE,244,12,201,1896195,-1,24.9664,60.2004,1000,15,1,1654049182,1764317463,0
LTE,244,12,200,2442517,-1,24.9631,60.1998,959,33,1,1654057577,1770150002,0
LTE,244,12,312,1801750,-1,23.774,61.4989,1000,17,1,1654214422,1746634384,0
LTE,244,12,312,1802517,-1,23.7748,61.4965,1000,13,1,1654214452,1767994532,0
LTE,244,12,322,2081795,-1,23.7669,61.4741,2691,34,1,1654214622,1762025601,0
LTE,244,12,312,2075139,-1,23.7855,61.4966,1000,24,1,1654222242,1759760443,0
LTE,244,12,312,2088963,-1,23.775,61.5055,1000,18,1,1654236637,1766773442,0
LTE,244,12,312,2089749,-1,23.7856,61.5035,1000,22,1,1654250528,1740307216,0
LTE,244,12,312,2078742,-1,23.7945,61.5048,1000,6,1,1654250698,1740307216,0
LTE,244,12,312,2075147,-1,23.7888,61.5002,574,35,1,1654251788,1767994531,0
LTE,244,12,312,1804291,-1,23.7767,61.4974,1000,7,1,1654310326,1767994532,0
LTE,244,12,312,1804290,-1,23.7768,61.4965,1000,5,1,1654311006,1767994532,0
LTE,244,12,312,2077709,-1,23.7873,61.5001,1000,16,1,1654319228,1767994531,0
LTE,244,12,312,1801740,-1,23.7743,61.5002,1000,20,1,1654405146,1762025602,0
LTE,244,12,111,2125598,-1,24.8469,60.2308,1000,21,1,1654412691,1733852945,0
LTE,244,12,120,2525205,-1,24.6731,60.2199,1814,32,1,1654413173,1768154422,0
LTE,244,12,120,2525718,-1,24.6518,60.2187,2071,37,1,1654413233,1768154422,0
LTE,244,91,4210,36728352,-1,24.5825,60.2507,2494,50,1,1654413413,1768154418,0
LTE,244,91,4210,36728853,-1,24.51,60.2554,1000,12,1,1654413563,1768154420,0
LTE,244,12,132,2713857,-1,24.4658,60.2702,1360,50,1,1654413643,1768154420,0
LTE,244,12,121,2498325,-1,24.7333,60.262,1821,38,1,1654419154,1768154423,0
LTE,244,12,121,2502421,-1,24.7473,60.2655,860,50,1,1654419194,1768154423,0
LTE,244,12,121,2478103,-1,24.769,60.2695,2621,50,1,1654419254,1768154424,0
LTE,244,12,121,2478870,-1,24.7622,60.2686,1000,21,1,1654419264,1768154423,0
LTE,244,12,121,2478869,-1,24.7762,60.2724,865,48,1,1654419274,1768154423,0
LTE,244,12,121,2481943,-1,24.8126,60.2771,1000,19,1,1654419374,1768154415,0
LTE,244,12,121,2481941,-1,24.8217,60.2807,633,28,1,1654419464,1768154424,0
LTE,244,12,121,2475543,-1,24.8335,60.2868,1000,20,1,1654419494,1768154424,0
LTE,244,12,210,2232597,-1,24.8918,60.2974,1396,43,1,1654419664,1768154425,0
LTE,244,12,210,2228245,-1,24.9286,60.297,722,45,1,1654419754,1774991703,0
LTE,244,12,210,2227734,-1,24.9487,60.2955,755,25,1,1654419804,1774991720,0
LTE,244,12,210,2223639,-1,24.9603,60.2946,1000,15,1,1654419844,1774991703,0
LTE,244,5,29053,4776451,-1,24.8443,60.2304,670,38,1,1654412656,1747068607,0
LTE,244,5,29011,334345,-1,24.9468,60.2304,1000,22,1,1654420276,1772917684,0
LTE,244,91,4010,36438027,-1,25.0496,60.3506,780,35,1,1654428670,1748892304,0
LTE,244,91,4010,36829706,-1,24.9582,60.2952,721,33,1,1654429140,1774991703,0
LTE,244,91,4010,36829726,-1,24.9574,60.2917,1000,11,1,1654429710,1774991703,0
LTE,244,12,312,2089493,-1,23.7828,61.4918,1000,14,1,1654480871,1746610141,0
LTE,244,12,312,1805077,-1,23.7804,61.4902,1000,20,1,1654480971,1761860480,0
LTE,244,12,312,1805078,-1,23.7739,61.4857,571,27,1,1654481121,1761860480,0
LTE,244,12,322,2200077,-1,23.7709,61.4657,683,38,1,1654481521,1764449462,0
LTE,244,12,312,2089474,-1,23.7914,61.4908,1087,19,1,1654489762,1762025602,0
LTE,244,12,312,1802507,-1,23.7748,61.4965,1000,24,1,1654490062,1767994532,0
LTE,244,91,4010,35854615,-1,24.975,60.2788,1000,21,1,1654598134,1776112442,0
LTE,244,91,4010,35854605,-1,24.9826,60.2886,501,39,1,1654599010,1777503662,0
LTE,244,12,112,2846210,-1,24.8139,60.3423,2006,37,1,1654684522,1771072807,0
LTE,244,12,121,2776836,-1,24.8549,60.2944,9141,41,1,1654689182,1768154414,0
LTE,244,12,121,2476555,-1,24.8564,60.2979,1000,11,1,1654689302,1759760471,0
LTE,244,12,121,2477837,-1,24.8532,60.2967,718,36,1,1654689482,1778706604,0
LTE,244,5,22020,5398026,-1,22.3042,60.4423,1000,14,1,1653382528,1757395910,0
LTE,244,5,22020,429825,-1,22.2805,60.4494,1000,7,1,1653487988,1757395849,0
LTE,244,12,213,2370315,-1,25.0441,60.4025,1000,16,1,1654748781,1778305386,0
LTE,244,12,213,2262530,-1,25.0082,60.366,2939,19,1,1654763703,1748892305,0
LTE,244,12,213,2265109,-1,25.0237,60.3989,1000,6,1,1654765602,1778333522,0
LTE,244,12,202,1940738,-1,25.0941,60.213,1000,19,1,1654771692,1733300890,0
LTE,244,12,122,2682627,-1,24.8425,60.5309,2026,32,1,1654922083,1773143222,0
LTE,244,12,123,2683139,-1,24.8437,60.5424,2450,46,1,1654922103,1773143222,0
LTE,244,12,122,2682654,-1,24.8429,60.522,2538,50,1,1654922143,1778706614,0
LTE,244,12,122,2682647,-1,24.8487,60.5063,2204,45,1,1654922243,1778706614,0
LTE,244,12,213,2651678,-1,24.9255,60.5147,2161,33,1,1654922393,1777503667,0
LTE,244,12,213,2652958,-1,24.9136,60.5303,2629,50,1,1654922403,1777503721,0
LTE,244,12,213,2651671,-1,24.9166,60.5194,4205,50,1,1654922423,1759760466,0
LTE,244,12,123,2683156,-1,24.8776,60.5424,1308,50,1,1654922473,1777503722,0
LTE,244,12,213,2570755,-1,24.9645,60.5149,3011,50,1,1654922663,1737760202,0
LTE,244,12,213,2651651,-1,24.9301,60.5095,2554,40,1,1654922673,1767224004,0
LTE,244,12,213,2652951,-1,24.9092,60.5228,3644,50,1,1654922693,1759760466,0
LTE,244,12,213,2651650,-1,24.9388,60.4885,1031,21,1,1654922783,1767224004,0
LTE,244,12,213,2651668,-1,24.9275,60.4879,4864,50,1,1654922863,1777503666,0
LTE,244,12,213,2651670,-1,24.9128,60.4919,4400,28,1,1654922953,1759760467,0
LTE,244,91,4010,36693024,-1,24.9446,60.4658,1671,27,1,1654922963,1777503666,0
LTE,244,91,4010,36189215,-1,25.0226,60.3786,524,30,1,1654923733,1778333522,0
LTE,244,12,212,2263829,-1,25.0092,60.3653,1000,24,1,1654923843,1748892304,0
LTE,244,12,212,2263809,-1,25.0063,60.3648,668,36,1,1654923853,1767224006,0
LTE,244,12,212,2263818,-1,25.0078,60.3646,812,41,1,1654923883,1777503664,0
LTE,244,12,212,2263838,-1,25.0034,60.3581,1182,28,1,1654923913,1777503664,0
LTE,244,12,121,2474774,-1,24.8658,60.2739,1000,22,1,1654949347,1759032302,0
LTE,244,12,121,2468629,-1,24.8574,60.2627,1000,15,1,1654949396,1759032302,0
LTE,244,12,121,2198285,-1,24.8706,60.2745,1000,8,1,1654951466,1777464562,0
LTE,244,12,121,2198274,-1,24.8791,60.2719,1000,12,1,1654951996,1735853643,0
LTE,244,12,121,2471957,-1,24.8828,60.2679,1000,17,1,1654953637,1777503730,0
LTE,244,12,121,2471937,-1,24.884,60.2666,785,46,1,1654954234,1735939983,0
LTE,244,12,211,2203649,-1,25.0152,60.2551,4460,28,1,1655368646,1769720284,0
LTE,244,12,211,2455062,-1,25.0325,60.2671,534,29,1,1655368706,1776973504,0
LTE,244,12,211,2775582,-1,25.0392,60.2588,842,31,1,1655368736,1778440083,0
LTE,244,12,211,2775555,-1,25.0416,60.2607,1000,23,1,1655368846,1773527103,0
LTE,244,12,211,2775553,-1,25.0532,60.2639,720,34,1,1655368856,1773527103,0
LTE,244,12,211,2775562,-1,25.0535,60.2641,774,25,1,1655368926,1776973505,0
LTE,244,12,211,2775574,-1,25.0598,60.2581,780,41,1,1655368986,1775504643,0
LTE,244,91,4220,37382687,-1,24.8477,60.2435,1000,8,1,1655463859,1762188185,0
GSM,244,12,2103,19349,-1,24.3467,60.4196,7501,37,1,1655618211,1746047282,0
LTE,244,12,211,2203660,-1,25.0118,60.2497,1013,27,1,1655713497,1778440083,0
LTE,244,12,211,2775554,-1,25.0604,60.2586,605,46,1,1655714107,1773527103,0
LTE,244,91,4170,35954463,-1,25.0537,60.2702,729,31,1,1655714327,1772315944,0
LTE,244,12,211,2211074,-1,25.0453,60.2715,500,36,1,1655714377,1772315944,0
LTE,244,12,211,2211075,-1,25.0434,60.2753,1000,13,1,1655714447,1772315944,0
LTE,244,12,211,2211842,-1,25.038,60.2762,716,26,1,1655714467,1772315944,0
LTE,244,12,211,2211843,-1,25.0333,60.2781,1000,21,1,1655714507,1772315943,0
LTE,244,12,211,2212353,-1,25.0339,60.2793,1000,21,1,1655714527,1772315943,0
LTE,244,12,211,2210562,-1,25.0364,60.2734,1000,23,1,1655715617,1758832204,0
LTE,244,12,211,2455041,-1,25.036,60.2704,1000,23,1,1655715647,1758832204,0
LTE,244,12,211,2455042,-1,25.0312,60.2667,1184,38,1,1655715677,1773527103,0
LTE,244,91,4220,36750623,-1,25.0335,60.2667,520,26,1,1655715687,1778440083,0
LTE,244,12,211,2438147,-1,25.036,60.2652,1000,21,1,1655715727,1773527103,0
LTE,244,12,211,2203926,-1,25.0237,60.2559,644,37,1,1655715877,1776973503,0
LTE,244,12,211,2203927,-1,25.0181,60.2554,1000,23,1,1655715917,1776973503,0
LTE,244,12,103,1822978,-1,24.9675,60.1859,1000,17,1,1655729310,1741595410,0
LTE,244,12,103,1864961,-1,24.9613,60.1818,1000,17,1,1655729649,1741595410,0
LTE,244,12,103,1862915,-1,24.9584,60.1801,1000,7,1,1655729919,1741595410,0
LTE,244,12,103,2441729,-1,24.9578,60.1792,1000,21,1,1655729949,1741595410,0
LTE,244,12,103,1864962,-1,24.9588,60.1792,1000,13,1,1655730089,1737239462,0
LTE,244,12,103,2441730,-1,24.9571,60.1773,1000,22,1,1655730169,1741595410,0
LTE,244,12,103,1864195,-1,24.9586,60.1771,1000,19,1,1655730259,1741595409,0
LTE,244,12,102,1875213,-1,24.9382,60.1701,1000,14,1,1655882144,1735064522,0
LTE,244,12,101,1844482,-1,24.9419,60.1679,1000,18,1,1655883640,1737036243,0
LTE,244,12,110,2131457,-1,24.8743,60.2411,2740,31,1,1655891880,1740857885,0
LTE,244,12,110,2127874,-1,24.8745,60.2452,744,48,1,1655891978,1739598247,0
LTE,244,12,110,2128643,-1,24.8699,60.2434,3067,29,1,1655892028,1740857885,0
LTE,244,12,110,2127894,-1,24.8756,60.2461,582,40,1,1655892138,1731922683,0
LTE,244,91,4220,36681759,-1,24.9684,60.2317,506,37,1,1656074118,1776370623,0
LTE,244,5,29125,1294860,-1,25.129,60.404,1000,12,1,1656170924,1744911278,0
LTE,244,5,29125,1110539,-1,25.126,60.4063,1000,9,1,1656170954,1744911278,0
GSM,244,12,2200,4681,-1,25.0874,60.2127,677,28,1,1656166990,1766170870,0
LTE,244,12,202,1937154,-1,25.087,60.2131,500,30,1,1656166992,1772895123,0
LTE,244,12,213,2255617,-1,25.1151,60.401,848,25,1,1656171062,1746634444,0
LTE,244,5,25100,1574663,-1,28.2699,61.0736,1149,10,1,1656232231,1777473361,0
LTE,244,12,201,1889794,-1,25.0714,60.2532,1000,18,1,1656560366,1757107084,0
LTE,244,12,312,1803286,-1,23.78,61.499,1000,7,1,1656489858,1767994531,0
LTE,244,12,312,2077697,-1,23.7983,61.5011,1000,6,1,1656559406,1759760443,0
LTE,244,12,312,2488322,-1,23.8057,61.5021,1000,21,1,1656562265,1759760443,0
LTE,244,12,321,2068227,-1,23.8428,61.4707,673,40,1,1656562545,1764449463,0
LTE,244,12,321,2067457,-1,23.8681,61.4759,1145,31,1,1656562655,1764449464,0
LTE,244,12,321,2062593,-1,23.8739,61.4846,4401,35,1,1656562715,1764449464,0
LTE,244,12,320,2063619,-1,23.8742,61.4994,1321,49,1,1656562755,1767994531,0
LTE,244,12,320,2065155,-1,23.8814,61.4972,500,29,1,1656562765,1740307220,0
LTE,244,12,320,2063617,-1,23.8857,61.4996,1182,32,1,1656562785,1767994530,0
LTE,244,12,333,2021889,-1,24.0005,61.5378,1593,29,1,1656563115,1767994529,0
LTE,244,12,333,2023427,-1,24.0292,61.5419,753,50,1,1656563185,1767994528,0
LTE,244,12,333,2023425,-1,24.0595,61.5453,1354,50,1,1656563235,1770996397,0
LTE,244,12,333,2657538,-1,24.3486,61.7485,1340,50,1,1656564455,1771179071,0
LTE,244,12,333,2657558,-1,24.3536,61.7497,6648,26,1,1656564585,1764449472,0
LTE,244,12,333,2657556,-1,24.3436,61.7457,1896,50,1,1656564705,1745616373,0
LTE,244,12,333,2657537,-1,24.4271,61.796,2052,50,1,1656564725,1771179072,0
LTE,244,12,333,2380820,-1,24.4122,61.7907,1733,41,1,1656564825,1764449473,0
LTE,244,12,333,2657546,-1,24.416,61.7932,2581,50,1,1656564845,1764449473,0
LTE,244,12,510,2635294,-1,24.6325,62.9043,1297,29,1,1656584171,1770496502,0
LTE,244,12,510,2635285,-1,24.7806,62.8702,3074,26,1,1656584601,1770996305,0
LTE,244,12,510,2635265,-1,24.8135,62.8788,1679,23,1,1656584701,1771179142,0
LTE,244,12,360,2408963,-1,25.2399,62.7125,1000,21,1,1656586291,1767352748,0
LTE,244,12,360,2408962,-1,25.2731,62.7019,1720,46,1,1656586391,1767352748,0
LTE,244,12,360,2408981,-1,25.2422,62.7171,1051,6,1,1656586874,1739208063,0
LTE,244,12,200,2442498,-1,24.9631,60.1959,1000,6,1,1656639795,1771585922,0
LTE,244,12,201,1912074,-1,24.9597,60.2222,1000,15,1,1656641355,1735734724,0
LTE,244,12,360,2408990,-1,25.2228,62.7184,2490,23,1,1656651472,1768501760,0
LTE,244,12,200,1914133,-1,24.9442,60.2144,500,44,1,1656675427,1774530003,0
LTE,244,12,201,1911821,-1,24.9505,60.2173,1000,19,1,1656675607,1774530003,0
LTE,244,12,360,2408971,-1,25.239,62.7144,1371,9,1,1656735922,1742147944,0
LTE,244,12,360,2408980,-1,25.269,62.7038,1645,48,1,1656739317,1768501759,0
LTE,244,12,333,2380802,-1,24.4073,61.7887,2301,35,1,1656753378,1771179072,0
LTE,244,12,320,2065154,-1,23.8774,61.4896,1000,10,1,1656755588,1740307220,0
LTE,244,12,321,2082049,-1,23.8205,61.4679,616,26,1,1656755748,1764449462,0
LTE,244,12,321,2082051,-1,23.8098,61.4645,713,29,1,1656755778,1764449462,0
LTE,244,12,312,2077707,-1,23.7973,61.5011,1000,22,1,1656758968,1767994531,0
LTE,244,12,200,1921035,-1,24.9498,60.252,1000,24,1,1657111914,1777831443,0
LTE,244,12,200,2651157,-1,24.929,60.2211,1000,16,1,1657170085,1775127363,0
LTE,244,12,301,2467585,-1,24.4646,60.9846,617,42,1,1657260756,1759760456,0
LTE,244,5,23810,234252,-1,24.4699,60.9782,742,50,1,1657260905,1755177137,0
LTE,244,5,23810,234249,-1,24.4695,60.9803,552,37,1,1657260949,1755177137,0
LTE,244,12,301,2583299,-1,24.4812,60.9754,879,32,1,1657261223,1755177187,0
LTE,244,12,301,2579971,-1,24.477,60.9661,1758,41,1,1657261276,1759760457,0
LTE,244,12,301,2580737,-1,24.4634,60.9685,1482,37,1,1657261354,1751036769,0
LTE,244,12,301,2644226,-1,24.4289,61.0079,917,50,1,1657264607,1755177186,0
LTE,244,12,301,2357507,-1,24.4578,60.9912,591,32,1,1657271499,1759760456,0
LTE,244,5,23810,3560200,-1,24.4566,60.9922,912,34,1,1657271499,1754886121,0
LTE,244,5,23810,137737,-1,24.4581,60.9919,1000,23,1,1657271509,1755177137,0
LTE,244,5,23810,1579781,-1,24.4712,60.9953,1289,50,1,1657271695,1759760456,0
LTE,244,12,301,1809409,-1,24.4825,61.0009,500,28,1,1657271825,1747170254,0
LTE,244,12,302,2784286,-1,24.6625,61.0483,3208,33,1,1657272526,1759878601,0
LTE,244,12,302,2784259,-1,24.7042,61.0617,2001,50,1,1657272696,1751036767,0
LTE,244,12,302,2784257,-1,24.7472,61.0789,1083,50,1,1657272796,1751036766,0
LTE,244,12,302,2846750,-1,24.8383,61.1149,2304,43,1,1657273356,1751036766,0
LTE,244,12,302,2656266,-1,24.5698,61.1726,1108,27,1,1657278453,1777464544,0
LTE,244,12,302,2656257,-1,24.5762,61.174,780,36,1,1657278503,1777464544,0
LTE,244,12,302,2656259,-1,24.563,61.1746,1217,44,1,1657278573,1777371961,0
LTE,244,12,302,2656286,-1,24.5518,61.1824,2082,35,1,1657280076,1777464544,0
LTE,244,12,303,2185217,-1,24.3942,61.0702,1332,32,1,1657284384,1777363082,0
LTE,244,12,303,2414595,-1,24.4001,61.0442,1280,37,1,1657284544,1777363082,0
LTE,244,12,303,2414593,-1,24.4117,61.0342,946,37,1,1657284614,1777363082,0
LTE,244,12,301,2359070,-1,24.4203,61.0179,1000,12,1,1657284686,1777464549,0
LTE,244,12,301,2582275,-1,24.4303,61.0193,630,38,1,1657284726,1742991983,0
LTE,244,12,301,2359043,-1,24.4201,61.0153,816,31,1,1657284736,1777363081,0
LTE,244,5,23810,137996,-1,24.4157,61.0134,651,26,1,1657284766,1755177136,0
LTE,244,12,240,2434307,-1,25.5276,60.8271,2040,37,1,1657186105,1746994062,0
LTE,244,12,240,2796298,-1,25.4358,60.7601,3843,38,1,1657186515,1765297202,0
LTE,244,12,240,2767637,-1,25.3431,60.668,3511,30,1,1657186785,1770150014,0
LTE,244,12,240,2810133,-1,25.3847,60.6921,2721,50,1,1657186815,1770150013,0
LTE,244,12,240,2810115,-1,25.3605,60.6732,1347,28,1,1657186835,1767527773,0
LTE,244,12,240,2810135,-1,25.3555,60.6729,1277,50,1,1657186835,1770150013,0
LTE,244,12,240,2767617,-1,25.333,60.661,1431,39,1,1657186885,1767527773,0
LTE,244,12,240,2767619,-1,25.3072,60.646,1381,50,1,1657186965,1767453390,0
LTE,244,12,240,2407425,-1,25.2992,60.6389,1767,28,1,1657187005,1767527772,0
LTE,244,12,240,2766595,-1,25.3162,60.6394,7252,26,1,1657187015,1765037476,0
LTE,244,12,240,2675713,-1,25.2705,60.6151,2420,39,1,1657187125,1767527772,0
LTE,244,12,213,2675969,-1,25.2083,60.5756,1074,50,1,1657187285,1767527771,0
LTE,244,12,213,2792707,-1,25.1833,60.549,1339,27,1,1657187425,1767527771,0
LTE,244,12,213,2792706,-1,25.16,60.5272,1840,32,1,1657187495,1770150010,0
LTE,244,12,211,2234388,-1,25.0911,60.2795,1000,23,1,1657188565,1778305383,0
LTE,244,12,211,2643990,-1,25.0837,60.277,929,29,1,1657188575,1765037469,0
LTE,244,12,111,2164503,-1,24.823,60.2186,1000,24,1,1657189415,1740857884,0
LTE,244,12,111,2142211,-1,24.8192,60.2187,3237,15,1,1657189425,1750616283,0
LTE,244,12,111,2142210,-1,24.8159,60.2153,543,26,1,1657189445,1750616283,0
LTE,244,12,111,2137858,-1,24.8162,60.2137,1000,21,1,1657189455,1747068309,0
LTE,244,12,111,2440193,-1,24.8163,60.2084,646,43,1,1657189465,1750616283,0
LTE,244,12,111,2440194,-1,24.8141,60.2036,522,26,1,1657189505,1750616283,0
LTE,244,12,301,1809153,-1,24.4675,60.9948,987,50,1,1657340808,1759760456,0
LTE,244,5,23810,1579784,-1,24.4713,60.9953,1398,50,1,1657341230,1755177137,0
LTE,244,5,23810,6269191,-1,24.4799,61.0013,500,27,1,1657341350,1747170254,0
LTE,244,12,301,1809411,-1,24.4757,61.0036,500,40,1,1657341369,1747170254,0
